id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23909796,"Fantastic apartment next to the beach - WIFI, AC",179712212,Valeria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47242,-0.32978,Entire home/apt,75,5,8,2018-09-02,1.00,1,0
23915876,"Puerto Bello, nice and comfortable apartment.",38490021,Elena Y David,POBLATS MARITIMS,EL GRAU,39.4602,-0.33438,Entire home/apt,40,2,32,2019-02-24,2.94,1,134
23916752,CÓMODA HABITACIÓN EN VALENCIA,152967402,Gloria María,CAMINS AL GRAU,AIORA,39.46486,-0.33635,Private room,11,2,15,2018-11-01,1.35,2,180
23918059,"APARTAMENT WITH PARKING, METRO, PARQUE AND BIOPARK",48514140,Juan Luis,L'OLIVERETA,SOTERNES,39.47371,-0.41314,Entire home/apt,40,2,29,2019-02-27,3.28,5,170
23918557,PISO Y PARKING JUNTO A TORRES SERRANOS Y METRO,48514140,Juan Luis,LA SAIDIA,MORVEDRE,39.48553,-0.37373,Entire home/apt,40,2,33,2019-02-16,3.82,5,170
23919869,Sunny penthouse with private terrace super cozy,10959379,Victoria,LA SAIDIA,MORVEDRE,39.48366,-0.37517,Entire home/apt,70,2,2,2018-08-19,0.29,6,305
23920203,Apartamento de playa en la ciudad,179797552,Cristina,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47024,-0.32613,Entire home/apt,50,2,24,2019-02-24,2.17,1,206
23931094,Acogedora habitación exterior muy luminosa,25837260,Jose,BENICALAP,BENICALAP,39.48809,-0.39283,Private room,35,2,0,,,2,21
23934947,Habitación individual,178232362,Gergana,RASCANYA,ELS ORRIOLS,39.49471,-0.36886,Private room,12,1,9,2019-01-29,0.79,1,69
23935642,APARTAMENTO NUEVO A ESTRENAR EN LA PLAYA VALENCIA,179930793,Pilar,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46603,-0.32644,Entire home/apt,80,2,28,2019-02-03,2.52,2,279
23936947,"PARA DOS EN  PISO Compartido, soleada, exterior!!",174776910,Trinidad,L'OLIVERETA,TRES FORQUES,39.46869,-0.40467,Private room,20,3,0,,,3,28
23944403,Acogedor Apartamento cerca de la Playa.,11713070,Jonatan,POBLATS MARITIMS,BETERO,39.47244,-0.33649,Entire home/apt,50,2,11,2018-11-19,0.99,5,316
23951815,Cerca de Ciutat de les arts i les ciències y playa,46725511,Esteban,CAMINS AL GRAU,PENYA-ROJA,39.46119,-0.34873,Entire home/apt,100,1,39,2019-01-26,3.45,1,321
23951876,A Fully Modernized Classic Apt in City (Pl España),6829330,Gavin,EXTRAMURS,ARRANCAPINS,39.46495,-0.38457,Entire home/apt,70,2,8,2019-01-03,1.04,1,70
23953367,APARTAMENTO CENTRO CIUDAD,37122909,"Gestalvi,S.L.",L'EIXAMPLE,RUSSAFA,39.46578,-0.37599,Entire home/apt,99,6,0,,,9,30
23958027,"BEST LOCATION for FALLAS, NEW and QUIET apartment",180150699,Efrén,L'EIXAMPLE,EL PLA DEL REMEI,39.46779,-0.37351,Entire home/apt,55,4,20,2018-12-04,1.79,1,150
23960521,EL CARMEN / PLAZA VIRGEN **Apartamento Diseño**,90702252,Papu,CIUTAT VELLA,LA SEU,39.47785,-0.37638,Private room,75,1,17,2019-01-04,1.55,1,76
23961474,Penthouse with terrace in the heart of Ruzafa.,21035136,Ken,L'EIXAMPLE,RUSSAFA,39.46077,-0.36825,Entire home/apt,90,3,20,2019-02-10,1.92,6,39
23963143,Ciudad de las Ciencias - Vistas al mar - Panoramic,11195668,José Antonio,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45428,-0.3603,Entire home/apt,30,1,14,2018-11-18,1.55,3,354
23968726,Cosy room close to the University and beach,40526711,Ivana,ALGIROS,CIUTAT JARDI,39.47132,-0.34398,Private room,45,3,15,2018-11-19,1.35,2,50
23970261,Cozy Bedroom at Best Valencia Neighbourhood,180276117,Stella,L'EIXAMPLE,LA GRAN VIA,39.46437,-0.3676,Private room,22,2,38,2019-02-22,3.47,1,130
23970405,"Moderno, WiFi, DVD, 2 camas / 2 baños, 1-4 pers",1785000,Aurora,JESUS,LA CREU COBERTA,39.45449,-0.38275,Entire home/apt,60,7,30,2019-02-24,2.76,1,84
23972912,seahouse,180301965,Carol Enya,POBLATS MARITIMS,LA MALVA-ROSA,39.48775,-0.32851,Private room,50,7,2,2018-08-31,0.25,1,178
23975809,nice&cozy room,27681287,Antonio,RASCANYA,TORREFIEL,39.4964,-0.37411,Private room,9,2,16,2019-01-28,1.44,3,194
23976287,Cozy mini-penthouse supercenter location,713025,Violeta,CIUTAT VELLA,SANT FRANCESC,39.47253,-0.37628,Entire home/apt,100,3,2,2019-02-15,0.39,8,247
23977388,Lovely cozy room in the coolest Valencia’s area. 1,88019133,Aroa,L'EIXAMPLE,LA GRAN VIA,39.46433,-0.36956,Private room,25,3,43,2019-02-22,3.82,3,52
23977593,"El Carmen, de Na Jordana appartments",180350491,Kolya,CIUTAT VELLA,EL CARME,39.47876,-0.37993,Entire home/apt,90,2,1,2018-05-24,0.11,1,362
23987072,Hermoso piso en valencia,105038100,Monica,ALGIROS,CIUTAT JARDI,39.47095,-0.34648,Entire home/apt,100,15,6,2018-08-29,0.73,1,55
23993706,APARTAMENTO CÉNTRICO en zona JARDÍN BOTÁNICO,121541209,Juan,EXTRAMURS,LA PETXINA,39.47184,-0.38873,Entire home/apt,50,2,15,2019-01-02,1.50,1,129
24002246,"Cozy loft in Jardines del Túria, Free WIFI",72523231,Danielle,L'OLIVERETA,NOU MOLES,39.47391,-0.39662,Entire home/apt,53,3,5,2019-01-01,0.64,1,63
24006201,Lope de Vega III,83066665,SingularStays,CIUTAT VELLA,SANT FRANCESC,39.47357,-0.37573,Entire home/apt,55,1,1,2018-11-24,0.31,137,259
24008207,"Comfortable Luminous Attic, in heart of the Center",180664830,Ton,CIUTAT VELLA,LA SEU,39.47454,-0.37701,Entire home/apt,70,2,38,2019-02-26,3.39,1,210
24008528,Espléndido piso para disfrutar de Valencia,96761909,David,LA SAIDIA,SANT ANTONI,39.49025,-0.37517,Entire home/apt,350,1,0,,,1,262
24012961,TH Ático ciutat vella.,97229818,Travel Habitat,CIUTAT VELLA,EL PILAR,39.47436,-0.3814,Entire home/apt,75,1,0,,,34,239
24014138,TH Estación del Norte,97229818,Travel Habitat,L'EIXAMPLE,EL PLA DEL REMEI,39.46607,-0.37435,Entire home/apt,67,1,0,,,34,313
24016176,Disfruta del mejor ambiente de Valencia en este piso de estilo contemporáneo,2850884,Julio,L'EIXAMPLE,RUSSAFA,39.46082,-0.37207,Entire home/apt,53,2,36,2019-02-16,3.21,8,139
24017380,INDIVIDUAL Metro direct to Airport,16541470,Esther,CAMINS AL GRAU,ALBORS,39.46877,-0.35133,Private room,15,1,22,2019-02-23,2.28,2,356
24017945,4 bedrooms flat close Plaza de Toros,173208861,Morgane,L'EIXAMPLE,RUSSAFA,39.46446,-0.37654,Entire home/apt,170,3,0,,,3,50
24027178,Petit Ruzafa - Attico Centro Terrazza WiFi,129416374,Isabel,L'EIXAMPLE,RUSSAFA,39.46188,-0.37162,Entire home/apt,75,2,20,2019-01-04,2.25,2,242
24028009,Artistic apartment in Ruzafa- Valencia City Center,10778566,Marta,L'EIXAMPLE,LA GRAN VIA,39.46366,-0.36621,Entire home/apt,89,2,42,2019-02-18,3.78,1,142
24032039,Authentiek en knus appartement in het centrum,180879150,Elsa,EXTRAMURS,LA PETXINA,39.47299,-0.38688,Entire home/apt,75,2,10,2018-10-14,0.90,1,316
24033389,Apartamento-loft en el centro de Valencia.,12437603,Tino,EXTRAMURS,LA ROQUETA,39.46692,-0.37914,Entire home/apt,70,2,31,2019-02-25,2.84,1,319
24040933,Increible apartamento en Ruzafa,180955542,Jesus,L'EIXAMPLE,RUSSAFA,39.45954,-0.37434,Entire home/apt,80,1,13,2019-02-08,1.28,1,59
24049397,Habitacion de alquiler,47270713,Inma,BENICALAP,BENICALAP,39.49353,-0.39381,Shared room,14,1,6,2018-11-18,0.54,1,303
24054448,APARTMENT WITH TERRACE IN THE HISTORICAL CENTER,2037083,Isabel,CIUTAT VELLA,LA SEU,39.47387,-0.37445,Entire home/apt,67,7,3,2018-08-15,0.29,28,201
24055800,Apolo,51928632,Maria,CIUTAT VELLA,SANT FRANCESC,39.46965,-0.37343,Entire home/apt,120,2,1,2018-04-30,0.10,1,341
24058948,ApartUP Abastos Market Terrace. WiFi+AACC+Terrace,14182776,Alberto,EXTRAMURS,ARRANCAPINS,39.46703,-0.38847,Entire home/apt,65,1,6,2018-09-24,0.54,49,16
24061320,Apartamento cerca d la playa y Ciudad las Ciencias,106423765,Ramon,POBLATS MARITIMS,EL GRAU,39.45925,-0.33812,Entire home/apt,38,3,12,2019-01-28,1.32,6,257
24070354,Casa ideal para estudiantes,181234168,Pablo,ALGIROS,LA CARRASCA,39.4751,-0.34544,Private room,35,10,0,,,1,365
24077453,Big room in ruzafa (2),57500509,Clio,L'EIXAMPLE,RUSSAFA,39.46062,-0.37221,Private room,14,1,33,2019-02-24,3.03,3,39
24081668,Central 3 bedroom apartment with terrace and wifi,181328063,Don,CAMINS AL GRAU,LA CREU DEL GRAU,39.46208,-0.344,Entire home/apt,51,3,29,2019-01-13,2.78,1,87
24091669,Amplia y luminosa habitación con baño privado,17166540,Jorge,L'OLIVERETA,LA LLUM,39.46884,-0.41138,Private room,39,3,9,2019-01-03,0.96,1,174
24094762,Apartamento junto al mar de Valencia,7450238,Laura,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4641,-0.3304,Entire home/apt,110,7,1,2018-08-22,0.16,1,171
24096334,Apartamentos Saïdia Valencia,32073539,Roman,LA SAIDIA,MARXALENES,39.48407,-0.38086,Entire home/apt,75,1,14,2018-09-21,1.34,1,0
24096957,Luxury apartment in historic center.,5331828,Pallmi,EXTRAMURS,LA ROQUETA,39.46821,-0.38163,Entire home/apt,65,3,30,2018-12-03,2.81,4,345
24111724,ApartUP Vintage North Station. WiFi + AACC + Views,14182776,Alberto,EXTRAMURS,LA ROQUETA,39.46666,-0.37819,Entire home/apt,90,1,4,2018-10-02,0.50,49,322
24116555,Mestalla Sunny Apartment,181647357,Алла,EL PLA DEL REAL,EXPOSICIO,39.47546,-0.36041,Entire home/apt,80,2,10,2019-01-01,0.92,2,30
24117666,SeaFront apartment with roof terras,79887875,Chris,POBLATS DEL SUD,EL PERELLONET,39.27864,-0.27509,Entire home/apt,80,7,5,2018-08-21,0.50,1,140
24124657,Nice and cozy apartment very close to the beach,36495569,Luba,POBLATS MARITIMS,LA MALVA-ROSA,39.48407,-0.32768,Entire home/apt,65,3,8,2019-02-16,1.21,1,189
24126585,Excelente habitacion individual,128806261,Lucho,QUATRE CARRERES,MONT-OLIVET,39.45949,-0.3666,Private room,11,1,10,2018-06-20,1.00,2,332
24131521,Amazing loft with terrace. Full center of Valencia,36400289,Patricia,EXTRAMURS,LA ROQUETA,39.4649,-0.38046,Entire home/apt,150,2,8,2018-12-02,0.89,1,305
24132906,MY HOME PORT BEACH 5,181809211,Cesar Ramon,POBLATS MARITIMS,EL GRAU,39.46107,-0.33581,Entire home/apt,50,2,33,2019-01-28,3.22,3,254
24132944,Beach Apartment Cabanyal-Cañamelar,160182144,Dragan,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46683,-0.32977,Entire home/apt,55,6,2,2018-08-29,0.22,1,37
24145586,COZY ROOM IN THE HEART OF VALENCIA!!!!!!,43917093,Enrico,L'EIXAMPLE,LA GRAN VIA,39.46543,-0.36997,Private room,25,2,29,2019-02-03,2.85,1,298
24146457,"NEW apartment, cosy and very bright.",18452236,Jose,ALGIROS,CIUTAT JARDI,39.47329,-0.34611,Entire home/apt,90,3,32,2019-02-17,2.93,1,87
24151654,ApartUP Mestalla Home. WiFi + PKG + Stadium,14182776,Alberto,EL PLA DEL REAL,MESTALLA,39.47346,-0.35603,Entire home/apt,80,1,0,,,49,355
24151719,Precioso ático con terraza en Valencia,1108375,Miguel,EL PLA DEL REAL,MESTALLA,39.46853,-0.35802,Private room,24,2,35,2018-12-04,3.22,1,170
24154025,4 bedrooms flat between Ruzafa & Turia gardens,173208861,Morgane,L'EIXAMPLE,RUSSAFA,39.46138,-0.3654,Entire home/apt,120,5,1,2018-07-24,0.14,3,45
24167248,Casa con vistas a la plaza,182137657,Elvira,BENIMACLET,BENIMACLET,39.48761,-0.35836,Private room,19,1,26,2019-02-01,2.95,1,297
24167818,"Apartamento Perellonet, Valencia",17382253,Carlota,POBLATS DEL SUD,EL PERELLONET,39.29919,-0.29013,Entire home/apt,100,2,8,2018-08-18,0.77,2,335
24168986,Newly renovated apt. in the center of Valencia,46375396,Cristina,L'EIXAMPLE,RUSSAFA,39.46342,-0.37733,Entire home/apt,50,2,28,2019-01-01,2.57,2,27
24174312,Large & exclusive & central & 2 bdr & 2 bathr & WF,46375396,Cristina,L'EIXAMPLE,LA GRAN VIA,39.46573,-0.36822,Entire home/apt,59,2,18,2018-11-19,1.69,2,58
24189502,Nordic Stay Valencia 6 - Ruzafa Area,1428128,Pere,QUATRE CARRERES,EN CORTS,39.45382,-0.36955,Entire home/apt,59,3,52,2019-02-26,4.81,3,196
24191501,Ximo's House Apartment Wiffi and Elevator,6851537,Pepi,PATRAIX,PATRAIX,39.46319,-0.38844,Entire home/apt,50,2,1,2018-12-02,0.34,13,179
24192055,Attic apartment in central Valencia,151067965,Andreas,L'EIXAMPLE,EL PLA DEL REMEI,39.46708,-0.37409,Entire home/apt,75,2,4,2019-01-02,0.47,1,12
24192505,MY HOME PORT BEACH 6,181809211,Cesar Ramon,POBLATS MARITIMS,EL GRAU,39.46014,-0.33497,Entire home/apt,50,2,36,2019-02-16,3.43,3,279
24196014,Habitación en la playa de Pinedo. Wifi.,60898504,Sandra,POBLATS DEL SUD,PINEDO,39.41884,-0.3399,Private room,20,2,5,2018-11-25,0.62,1,358
24202893,#1 Huge bedroom with private bathroom and a/c,158108193,Rosario,QUATRE CARRERES,MONT-OLIVET,39.45934,-0.36826,Private room,40,2,12,2019-02-04,1.22,4,49
24203273,#2 Fantastic big room in a hot spot,158108193,Rosario,QUATRE CARRERES,MONT-OLIVET,39.45852,-0.36782,Private room,35,2,18,2019-02-02,1.79,4,50
24203535,#3 Spacious room in a strategic spot,158108193,Rosario,QUATRE CARRERES,EN CORTS,39.45903,-0.37002,Private room,26,2,27,2019-02-09,2.53,4,39
24207483,Great Flat in front of City of Arts and Sciences,182485492,Jose,QUATRE CARRERES,MONT-OLIVET,39.46093,-0.36292,Entire home/apt,70,3,8,2018-10-27,0.79,1,234
24226322,Nice apartment in the heart of Ruzafa,24515178,Lisa,L'EIXAMPLE,RUSSAFA,39.46212,-0.37102,Entire home/apt,40,2,4,2018-11-20,0.39,1,150
24228553,BEACH HOUSE,80869460,Luz Frine,POBLATS DEL SUD,EL PERELLONET,39.29039,-0.28462,Entire home/apt,60,2,9,2019-01-01,0.97,6,98
24235892,Luminoso apartamento cerca de todo!! VT-46453-V,182729470,Carolina,CAMINS AL GRAU,ALBORS,39.46953,-0.3532,Entire home/apt,59,2,22,2019-02-19,2.11,1,346
24238640,Apartamento cerca del rio,59460881,Stark Investment Spain Sl,LA SAIDIA,MARXALENES,39.48328,-0.38222,Entire home/apt,70,2,6,2018-12-03,0.66,4,52
24239124,Centric city,173502053,Sandrine,EXTRAMURS,LA ROQUETA,39.46918,-0.38226,Entire home/apt,80,2,14,2018-11-04,1.42,4,173
24247976,Lovely cozy room in the coolest Valencia’s area. 2,88019133,Aroa,L'EIXAMPLE,RUSSAFA,39.46271,-0.37042,Private room,25,3,53,2019-01-25,4.97,3,59
24248914,Ronda Norte y Avda. Juan XXIII,13842378,G. Kazuo,BENICALAP,BENICALAP,39.49691,-0.38604,Entire home/apt,46,3,9,2019-02-01,0.91,1,60
24256926,"MY HOUSE, YOUR HOUSE",7191451,Yezid,CIUTAT VELLA,EL CARME,39.47892,-0.38094,Entire home/apt,55,2,0,,,1,166
24259087,"Sunny, New Home Overlooking Vibrant Plaza in Ciutat Vella",31333583,John,CIUTAT VELLA,SANT FRANCESC,39.47289,-0.37606,Entire home/apt,55,2,61,2019-02-11,6.40,2,163
24260301,house of the good roll,78671692,Jose,EXTRAMURS,LA PETXINA,39.47488,-0.38826,Private room,25,2,7,2019-02-02,0.65,1,65
24280293,appartement 3 chambres Valencia Espagne,62326512,Franck,BENIMACLET,BENIMACLET,39.48265,-0.35716,Entire home/apt,60,3,8,2018-08-31,0.96,1,31
24285596,LOFT CENTRAL MARKET DE VALENCIA /WIFI,21880347,Andrea,CIUTAT VELLA,EL MERCAT,39.47129,-0.37787,Entire home/apt,40,1,7,2019-02-10,0.88,4,105
24294336,ORANGE VELVET BNB,183269107,JeanJacques,CIUTAT VELLA,EL MERCAT,39.47238,-0.37748,Entire home/apt,75,1,45,2019-02-23,4.50,1,249
24296349,"4 dormitorios, cerca de la playa de Valencia",150160193,Javier,BENIMACLET,BENIMACLET,39.48651,-0.36513,Entire home/apt,95,2,0,,,3,62
24297333,Amplio apartamento en la playa,26838340,Eva,POBLATS MARITIMS,LA MALVA-ROSA,39.48009,-0.32811,Entire home/apt,82,3,1,2018-04-26,0.10,1,58
24299034,ATICO DUPLEX FRENTE AL MAR,69078652,Belen,POBLATS DEL SUD,EL PERELLONET,39.29592,-0.28554,Entire home/apt,80,2,7,2018-10-14,0.74,2,287
24299535,"Cosy apartment with a view, Beniferri",104925909,Kenza,CAMPANAR,SANT PAU,39.48937,-0.40006,Entire home/apt,40,1,5,2019-02-14,1.69,1,148
24300841,DISFRUTA VALENCIA,178259116,Julia,L'EIXAMPLE,RUSSAFA,39.46139,-0.37134,Entire home/apt,70,3,10,2019-01-14,0.98,1,89
24305909,"3 dormitorios, cerca de las Playas de Valencia",150160193,Javier,BENIMACLET,BENIMACLET,39.48669,-0.36376,Entire home/apt,95,3,2,2018-07-31,0.26,3,27
24306190,"Chalet de ensueño en El Saler, ideal para familias",45158538,Juan,POBLATS DEL SUD,EL SALER,39.35464,-0.3143,Entire home/apt,180,2,5,2019-01-01,0.55,1,294
24324172,CIUDAD ARTES & CIENCIAS,84633644,Maria,CAMINS AL GRAU,LA CREU DEL GRAU,39.46133,-0.34661,Entire home/apt,100,2,11,2019-01-02,1.08,4,332
24328382,4 dormitorios cerca de la playa de Valencia,150160193,Javier,BENIMACLET,BENIMACLET,39.48683,-0.36357,Entire home/apt,95,2,3,2018-08-31,0.45,3,54
24330863,NEW Apartment in HISTORIC CENTER (CENTRAL MARKET),19853143,Carlos Y,CIUTAT VELLA,SANT FRANCESC,39.47068,-0.37804,Entire home/apt,65,2,39,2019-02-18,3.85,7,160
24334536,Habitación doble en el centro de Valencia,45516017,Alejandra,EXTRAMURS,LA PETXINA,39.475,-0.39029,Private room,20,2,14,2018-12-14,1.38,1,83
24342240,"Habitación muy cómoda, luminosa y con baño privado",27396192,Marién,POBLATS DEL NORD,POBLE NOU,39.50742,-0.37032,Private room,25,1,0,,,3,297
24345444,Family home in Valencia,16835408,Gabi And Pablo,EXTRAMURS,ARRANCAPINS,39.46792,-0.38856,Entire home/apt,100,1,0,,,1,44
24351673,Apartments near the Ciudad de Las artes y Ciencias,24537069,Tatiana,CAMINS AL GRAU,LA CREU DEL GRAU,39.46218,-0.34082,Entire home/apt,85,3,21,2019-02-25,2.09,2,167
24363853,DISFRUTA LAS FALLAS EN COMODA HABITACION,19141421,Ilusion,LA SAIDIA,MARXALENES,39.48701,-0.38646,Private room,15,1,7,2019-02-16,1.68,2,83
24366680,Habitación espaciosa en el CENTRO de Valencia,183885281,Norberto,CIUTAT VELLA,SANT FRANCESC,39.47036,-0.37506,Private room,27,1,11,2018-08-14,1.03,5,0
24368566,ZONA DE MODA CANAÑAL PLAYA,183899647,Ayxa,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46835,-0.3314,Private room,100,1,3,2018-07-29,0.35,1,363
24368721,Cozy home close to the City of Arts and Sciences,41689652,Marina Y Pablo,CAMINS AL GRAU,AIORA,39.46591,-0.34933,Entire home/apt,74,2,29,2019-02-03,2.78,1,1
24369347,Estupéndo apartamento en playa Malvarossa,62743556,Yulia,POBLATS MARITIMS,LA MALVA-ROSA,39.47889,-0.32751,Entire home/apt,45,3,23,2019-01-03,2.32,1,69
24369692,Piso con vistas a Ciudad del las Artes y Ciencias,80087014,Sandra,QUATRE CARRERES,NA ROVELLA,39.44986,-0.36794,Entire home/apt,50,2,24,2019-02-07,2.37,9,189
24373543,"Habitación 2 camas, Apartamento en Parque Central",178246548,Carmen,QUATRE CARRERES,MALILLA,39.45373,-0.3806,Private room,18,1,43,2019-02-04,4.08,2,132
24375132,AMAZING VALENCIA CLOSED TO CENTER.  VT-44759-V,183703539,Sergio,CAMPANAR,EL CALVARI,39.48752,-0.38846,Entire home/apt,70,4,27,2019-02-26,2.68,1,141
24375312,FLAT WITH CLASS,165431953,Robbert,L'EIXAMPLE,RUSSAFA,39.45991,-0.3724,Entire home/apt,41,1,11,2018-10-21,1.10,2,130
24382170,Room for 4 guests in new flat in the CITY CENTER,183885281,Norberto,CIUTAT VELLA,SANT FRANCESC,39.46979,-0.37416,Private room,35,2,10,2018-07-09,0.96,5,0
24383242,Double room in new apartment in the CITY CENTER,183885281,Norberto,CIUTAT VELLA,SANT FRANCESC,39.46993,-0.37351,Private room,26,1,5,2018-06-10,0.49,5,0
24386279,Private room close to the beach!,9673475,Natacha,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47244,-0.33359,Private room,11,1,22,2018-11-07,2.05,3,120
24388363,In the heart of Valencia.Wifi free.Parking 50% off,3853341,Paloma.Grupo Nekorama,L'EIXAMPLE,RUSSAFA,39.46567,-0.3771,Entire home/apt,76,2,3,2019-02-23,3,2,138
24394507,Medio Apartamento moderno en CENTRO de Valencia,183885281,Norberto,CIUTAT VELLA,SANT FRANCESC,39.47007,-0.37475,Private room,47,2,5,2018-08-02,0.48,5,0
24400031,Apartamento nuevo y moderno en CENTRO de Valencia,183885281,Norberto,CIUTAT VELLA,SANT FRANCESC,39.4688,-0.37524,Private room,72,2,6,2018-09-17,0.65,5,0
24401574,OLD CITY TERRACE,184195335,Maria,CIUTAT VELLA,EL CARME,39.48027,-0.37962,Entire home/apt,100,2,16,2018-10-11,1.56,1,334
24403373,Bicicleta+Wifi+aeropuerto GRATIS. Turismo VT42506V,98833395,Manu,LA SAIDIA,TRINITAT,39.48115,-0.37163,Private room,19,1,4,2018-07-28,0.51,2,101
24417816,Casa de Marisa,184361061,Marisa,CAMINS AL GRAU,ALBORS,39.46709,-0.35455,Private room,20,2,1,2018-08-17,0.15,2,80
24419035,Habitación privada económica y acogedora,184371747,Orlando Jesús,JESUS,L'HORT DE SENABRE,39.45321,-0.38942,Private room,12,3,0,,,2,185
24426854,"Repair, metro to the airport, to the center,  sea",184449310,Maksym,CAMINS AL GRAU,AIORA,39.46612,-0.34701,Entire home/apt,50,2,40,2019-02-25,4.55,1,144
24427181,Do not miss this opportunity en Valencia!,129516532,Elena,CAMINS AL GRAU,LA CREU DEL GRAU,39.4605,-0.34596,Entire home/apt,50,2,5,2018-12-04,0.65,1,149
24435383,Studio with terraces in the heart of the old town,184538988,Isabel,CIUTAT VELLA,EL MERCAT,39.47384,-0.37597,Entire home/apt,50,3,25,2019-02-02,2.47,1,169
24441097,Beautiful bedroom  to rent 700 mts from the beach,164225697,Val,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47408,-0.32914,Private room,38,1,9,2018-11-18,0.86,2,358
24441441,A 5minutos en BUS del Ave y menos de 10 al centro.,146611381,Chelo,POBLATS DEL SUD,FAITANAR,39.43553,-0.39373,Private room,11,2,29,2019-02-03,2.84,2,107
24441939,Apartamento a 200mt de la playa Malvarrosa,34909442,Guillermo,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47455,-0.32961,Entire home/apt,50,7,21,2019-02-23,2.01,1,105
24446058,Precioso apartamento junto al Cabañal y la playa,35278479,Vicente,POBLATS MARITIMS,EL GRAU,39.4627,-0.33458,Entire home/apt,115,5,0,,,1,363
24450370,HABITACION DOBLE EN EL CENTRO,184653227,Daniella,EXTRAMURS,EL BOTANIC,39.47277,-0.38517,Private room,20,1,35,2018-12-02,3.34,4,80
24451983,Room acogedora a 5 minutos en BUS del AVE.,146611381,Chelo,POBLATS DEL SUD,LA TORRE,39.43511,-0.39228,Private room,10,2,31,2019-01-26,3.04,2,124
24456745,"RAVALENCIA 5, PARA 4 PERSONAS. PLAYA",55863593,Victor,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46529,-0.3262,Entire home/apt,70,1,4,2018-10-25,0.68,6,206
24459947,"Trabajo o descanso, cerca de la playa y Centro",105842012,Tania,POBLATS MARITIMS,EL GRAU,39.46029,-0.33221,Private room,16,3,14,2019-01-27,1.45,2,79
24464075,Piso en Carmen 50m Central Market & Virgen square,130759357,Andrii,CIUTAT VELLA,LA SEU,39.47706,-0.37652,Entire home/apt,109,3,13,2019-01-21,1.31,1,309
24474294,Habitación luminosa en Ruzafa.,13712588,Rodrigo Y Jose,L'EIXAMPLE,RUSSAFA,39.45915,-0.37141,Private room,24,1,3,2018-06-01,0.30,1,220
24482572,Apartamento en ciudad de las ciencias - WI-FI,141148870,Alvaro,QUATRE CARRERES,MONT-OLIVET,39.45935,-0.36121,Entire home/apt,46,2,38,2019-02-24,3.75,1,155
24484811,Living Valencia Beach!,17149001,Ramses,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4695,-0.328,Entire home/apt,55,2,13,2018-12-03,1.69,3,64
24488749,Carmen love,169704306,Guillermo,CIUTAT VELLA,EL CARME,39.47808,-0.37774,Entire home/apt,50,2,62,2019-02-01,6.08,1,26
24489201,En el carmen,184986645,Alexander,CIUTAT VELLA,EL MERCAT,39.47431,-0.37917,Private room,22,1,10,2018-08-25,0.99,1,148
24489378,Valencia hab. comoda y bien comunicado con todo,105842012,Tania,POBLATS MARITIMS,EL GRAU,39.46197,-0.334,Private room,15,3,16,2019-01-28,1.91,2,58
24493493,live what you dream,156365947,Tatiana,CAMINS AL GRAU,LA CREU DEL GRAU,39.4622,-0.34254,Private room,20,2,34,2018-10-31,3.33,2,0
